row ID,row m/z,row retention time,20220504_groupC_DBGI_07_01.mzML Peak area,20220504_groupC_DBGI_07_02.mzML Peak area,20220504_groupC_DBGI_07_03.mzML Peak area,20220504_groupC_DBGI_07_04.mzML Peak area,20220504_groupC_DBGI_07_05.mzML Peak area,20220504_groupC_DBGI_07_06.mzML Peak area,20220504_groupC_DBGI_07_07.mzML Peak area,20220504_groupC_DBGI_07_08.mzML Peak area,20220504_groupC_DBGI_07_09.mzML Peak area,20220504_groupC_DBGI_07_10.mzML Peak area,20220504_groupC_DBGI_07_11.mzML Peak area,20220504_groupC_DBGI_07_12.mzML Peak area,20220504_groupC_DBGI_07_13.mzML Peak area,20220504_groupC_DBGI_07_14.mzML Peak area,20220504_groupC_DBGI_07_nd_20220504181114.mzML Peak area,
761,383.16778564453125,1.5781067,0,0,8375836.578411763,0,0,0,0,0,0,0,0,0,0,0,0,
762,337.2529602050781,4.221515,0,0,7306707.234416515,0,0,0,0,0,0,0,0,0,0,0,0,
763,301.2161865234375,5.548286133333334,0,0,9847121.511566529,0,8157717.712423522,0,0,0,0,0,0,0,1987527.160386009,0,0,
764,331.0811767578125,3.27297995,0,0,1.759805837725465E7,0,0,0,0,0,0,0,0,8843207.857451715,0,0,0,
766,383.2582092285156,5.27249415,0,0,8268209.285633205,0,0,4.292249774121252E7,0,0,0,0,0,0,0,0,0,
767,496.36334228515625,3.6313661,0,0,9938891.465021193,0,0,0,0,0,0,0,0,0,0,0,0,
768,420.3117980957031,4.8514114,0,0,8243071.394376009,0,0,0,0,0,0,0,0,0,0,0,0,
769,505.27716064453125,3.3768784,0,0,8971479.839109719,0,0,0,0,0,0,0,0,0,0,0,0,
770,429.2637634277344,3.4380336,0,0,1.0794175767320257E7,0,0,0,0,0,0,0,0,0,0,0,0,
771,343.29962158203125,4.4080933,0,0,7933713.500717333,0,0,0,0,0,0,0,0,0,0,0,0,
772,299.2005271911621,4.95081925,0,0,1.076405230627573E7,0,0,0,0,0,5651028.067446498,0,9460452.792445527,0,5.24453686500354E7,0,0,
773,397.23753356933594,4.0606685,0,0,7076587.390497679,0,0,2.1187314167725433E7,0,0,0,0,0,0,0,0,0,
774,477.2824478149414,3.2948460500000003,0,0,1.9148458580191158E7,4872083.782438486,0,0,0,0,0,0,0,0,0,0,0,
775,287.2008463541667,4.793316833333333,0,0,7944461.703092177,0,0,3169759.973242093,0,4338384.056800631,0,0,0,0,0,0,0,
776,473.2877960205078,4.3709523,0,0,1.1794641939650556E7,0,0,0,0,0,0,0,0,0,0,0,0,
777,269.190185546875,4.77624245,0,0,6213017.576655844,0,1783080.167310359,0,0,0,0,0,0,0,0,0,0,
778,303.19580078125,4.0086309,0,0,8587532.46740343,0,0,0,0,0,0,0,0,0,0,0,0,
779,357.315185546875,6.604833449999999,0,0,8278616.574730088,0,4919869.756040987,0,0,0,0,0,0,0,0,0,0,
780,417.2998962402344,4.1377019,0,0,1.111646684805608E7,0,0,0,0,0,0,0,0,0,0,0,0,
781,121.10144805908203,4.5841531,0,0,8437749.766676158,0,0,0,0,0,0,0,0,0,0,0,0,
782,269.19024658203125,4.52865985,0,0,6963820.660073245,0,1.0192936070225872E7,0,0,0,0,0,0,0,0,0,0,
783,151.11172485351562,3.5944562,0,0,1.2215041362432007E7,0,0,0,0,0,0,0,0,0,0,0,0,
784,179.14283752441406,4.500119,0,0,7017964.532263552,0,0,0,0,0,0,0,0,0,0,0,0,
785,271.2421417236328,5.6616912,0,0,6027968.295852051,0,0,5.024429351796385E7,0,0,1420660.0358634167,0,0,0,0,0,0,
786,189.1274642944336,4.5234241666666675,0,0,1.1776905905701054E7,0,2566020.576683054,0,0,0,1.969390092155061E7,0,0,0,0,0,0,
787,397.27374267578125,5.9090616,0,0,5807678.980302312,0,0,0,0,0,0,0,0,0,0,0,0,
788,191.1066436767578,1.6918986,0,0,5194140.479225284,0,0,0,0,0,0,0,0,0,0,0,0,
789,301.0706787109375,2.5378773,0,0,8039867.431809786,0,0,0,0,0,0,0,0,0,0,0,0,
790,371.2585144042969,3.9434652,0,0,6124533.963742134,0,0,0,0,0,0,0,0,0,0,0,0,
791,478.35288492838544,4.3188485666666665,0,0,6712463.3723875955,0,3542447.5933297733,0,0,0,0,1.7272258343458463E7,0,0,0,0,0,
792,147.11670684814453,5.75556355,0,0,6476237.615459957,0,1.4251059178688696E7,0,0,0,0,0,0,0,0,0,0,
793,417.2639846801758,4.2536404999999995,0,0,5986421.230958623,0,0,2.42604199691841E7,0,0,0,0,0,0,0,0,0,
794,536.3212890625,4.715176,0,0,1.0415751630225813E7,0,0,0,0,0,0,0,0,0,0,0,0,
795,492.3320999145508,4.0606685,0,0,5952296.748342697,0,0,1.0372147387413742E7,0,0,0,0,0,0,0,0,0,
796,679.1793975830078,3.86774545,0,0,7599742.927057862,0,0,5624668.924072327,0,0,0,0,0,0,0,0,0,
798,368.27034759521484,4.087215799999999,0,0,5537790.442853338,0,2477387.1911325026,0,0,0,0,0,0,0,0,0,0,
799,401.3050842285156,4.9419287,0,0,4711063.145698483,0,0,0,0,0,0,0,0,0,0,0,0,
800,411.1053466796875,1.3572832,0,0,6084831.032601403,0,0,0,0,0,0,0,0,0,0,0,0,
801,331.0812581380208,2.8686183333333335,0,0,8199009.081962295,0,0,5026956.466844039,0,0,0,0,0,1.7965055688486632E7,0,0,0,
802,429.26361083984375,3.7704514,0,0,7228177.412868373,0,0,0,0,0,0,0,0,0,0,0,0,
803,135.1169891357422,4.5841531,0,0,6274936.8747157715,0,0,0,0,0,0,0,0,0,0,0,0,
804,450.35797119140625,4.2542479,0,0,6677091.687788275,0,0,0,0,0,0,0,0,0,0,0,0,
805,436.37872314453125,4.4167953,0,0,6828726.451385316,0,0,0,0,0,0,0,0,0,0,0,0,
807,512.3583374023438,3.6040893,0,0,5738940.799531713,0,0,0,0,0,0,0,0,0,0,0,0,
808,429.2637481689453,4.0606685,0,0,6229913.63945546,0,0,1.5632730522350946E7,0,0,0,0,0,0,0,0,0,
811,355.2629699707031,3.7799199,0,0,4485718.945120544,0,0,0,0,0,0,0,0,0,0,0,0,
812,275.20086669921875,4.7777293,0,0,6844675.519920816,0,0,0,0,0,0,0,0,0,0,0,0,
813,177.1637725830078,2.24661455,0,0,7504539.663897754,0,4135289.1120792995,0,0,0,0,0,0,0,0,0,0,
814,167.07034301757812,0.94498746,0,0,1.3766133902868532E7,0,0,0,0,0,0,0,0,0,0,0,0,
815,411.1626281738281,1.6918986,0,0,3391950.968594839,0,0,0,0,0,0,0,0,0,0,0,0,
816,482.34771728515625,3.1451799,0,0,8170053.771116253,0,0,0,0,0,0,0,0,0,0,0,0,
817,353.2840576171875,5.7728698,0,0,5263129.904301338,0,0,0,0,0,0,0,0,0,0,0,0,
818,452.3371276855469,4.1663035,0,0,5298788.679357439,0,0,0,0,0,0,0,0,0,0,0,0,
820,243.21095275878906,4.0086309,0,0,6409273.229397934,0,0,0,0,0,0,0,0,0,0,0,0,
821,453.26116943359375,5.0091631,0,0,9734494.757387633,0,0,0,0,0,0,0,0,0,0,0,0,
822,403.2842102050781,3.6313661,0,0,1.1608626792744175E7,0,0,0,0,0,0,0,0,0,0,0,0,
823,191.10655721028647,1.5479487,0,0,3079896.2047591964,0,0,0,0,0,3427425.086460018,0,0,0,2554010.219619,0,0,
824,475.267333984375,3.2172704,0,0,1.312747134320158E7,0,0,0,0,0,0,0,0,0,0,0,0,
826,367.26331583658856,5.616905366666667,0,0,4408025.361728012,0,1402983.0688783056,3940043.555063093,0,0,0,0,0,0,0,0,0,
827,441.2976379394531,4.9419287,0,0,3871619.9451329857,0,0,0,0,0,0,0,0,0,0,0,0,
828,381.24267578125,4.9998591,0,0,3885390.468789082,0,0,0,0,0,0,0,0,0,0,0,0,
829,385.2738037109375,2.7411991,0,0,2641420.0253310227,0,0,0,0,0,0,0,0,0,0,0,0,
833,433.2947082519531,3.476256,0,0,3417549.4739868795,0,0,0,0,0,0,0,0,0,0,0,0,
834,379.2267761230469,3.7386206,0,0,5824305.933663353,0,0,0,0,0,0,0,0,0,0,0,0,
835,299.20044326782227,4.656827,0,0,3860053.65540636,0,0,0,0,0,3932931.5565476865,0,7060851.4981031595,0,1.036179180068326E7,0,0,
836,470.3113708496094,3.4748568,0,0,6057005.9605672425,0,0,4562124.10237162,0,0,0,0,0,0,0,0,0,
837,243.21070861816406,3.6682342,0,0,3244913.467900473,0,0,0,0,0,0,0,0,0,0,0,0,
838,462.28521728515625,4.3709523,0,0,5578675.248444722,0,0,0,0,0,0,0,0,0,0,0,0,
840,351.26824951171875,5.5251795999999995,0,0,3973343.2561340774,0,5855232.58188715,3.5525922800646603E8,0,0,0,6.3658450375952005E7,0,0,0,0,0,
841,271.2060852050781,4.769105433333333,0,0,4668645.6249963185,0,2548261.5699918433,8876096.531536482,0,0,0,0,0,0,0,0,0,
842,441.23968505859375,4.536295733333333,0,0,4261094.685478985,0,2370328.8194928705,0,0,0,0,3478785.564504017,0,0,0,0,0,
843,351.26812744140625,4.0868527,0,0,3286756.9838293623,0,0,0,0,0,0,0,0,0,0,0,0,
844,478.352533976237,4.768841533333333,0,0,5095970.955818603,0,0,1.5801217772732973E7,0,0,0,2.3318088794806935E7,0,0,0,0,0,
845,871.5729125976562,6.732538460000001,0,0,1.924661140679305E7,1.159916904243666E7,1285850.668817036,1.4490266652646327E7,0,0,2.1502167054696936E7,0,0,0,0,0,0,
847,275.23699951171875,4.087215799999999,0,0,3207515.9609908517,0,1572952.3056875623,0,0,0,0,0,0,0,0,0,0,
849,381.2428894042969,5.1154156,0,0,3584142.268754235,0,0,0,0,0,0,0,0,0,0,0,0,
850,299.2005310058594,5.6049037,0,0,6177094.731750068,0,0,0,0,0,0,0,0,0,0,0,0,
851,104.07120895385742,0.415248465,0,0,1.750475621035954E7,0,0,0,0,0,0,6119654.948096158,0,0,0,0,0,
853,261.22131729125977,5.27435225,0,0,2777343.987756783,0,4220192.514652855,4425646.481493749,0,0,0,1.1890044029056717E7,0,0,0,0,0,
854,453.2611541748047,4.5761997999999995,0,0,3263759.4882106176,0,0,0,0,0,0,7807760.631064578,0,0,0,0,0,
855,427.136474609375,1.6918986,0,0,2478979.975983581,0,0,0,0,0,0,0,0,0,0,0,0,
856,524.358154296875,3.8299484,0,0,5129119.386235907,0,0,0,0,0,0,0,0,0,0,0,0,
858,257.1902567545573,5.274412766666667,0,0,3702645.1484264797,0,1662110.503597684,5795304.768182591,0,0,0,0,0,0,0,0,0,
859,370.28431193033856,4.8737663,0,0,3903685.7800037353,0,0,4203362.277797598,0,0,0,1796321.0884539534,0,0,0,0,0,
861,367.2633361816406,5.7826928,0,0,3032406.3391777365,0,0,0,0,0,0,0,0,0,0,0,0,
863,289.2161407470703,3.4854245,0,0,6135119.055134075,0,0,0,0,0,0,0,0,0,0,0,0,
864,441.26185607910156,3.8325063999999998,0,0,3428459.890522485,0,0,5491594.383256877,0,0,0,0,0,0,0,0,0,
865,175.1479263305664,5.7601093,0,0,3809339.7438473883,0,4697061.997185509,0,0,0,0,0,0,0,0,0,0,
867,400.2577209472656,4.34752135,0,0,2930264.50544888,0,0,5467549.318688775,0,0,0,0,0,0,0,0,0,
869,181.04950866699218,2.4843949199999997,0,0,2728270.193194135,0,2209874.5464067403,4141997.462571036,0,0,0,2571597.4369069044,0,1446612.1175696384,0,0,0,
871,429.2978210449219,3.8952597,0,0,4053326.841570733,0,0,0,0,0,0,0,0,0,0,0,0,
873,351.0841979980469,4.8595134,0,0,1.516458458306345E7,0,0,0,0,0,0,0,0,0,0,0,0,
874,371.2582550048828,3.1549318,0,0,3443127.5336913904,0,0,0,0,0,0,0,0,0,0,0,0,
875,484.3273620605469,3.476256,0,0,2536261.6261610663,0,0,0,0,0,0,0,0,0,0,0,0,
877,339.2683410644531,5.8889431,0,0,3960237.389625395,0,0,0,0,0,0,0,0,0,0,0,0,
878,273.22127532958984,5.494883175,0,0,3271617.715770949,0,3815324.9641584684,4361752.245480899,0,0,0,1.2230853819577374E7,0,0,0,0,0,
881,459.272705078125,3.886037,0,0,3766189.973013737,0,0,0,0,0,0,0,0,0,0,0,0,
884,355.2629699707031,3.2271932,0,0,2344037.413460614,0,0,0,0,0,0,0,0,0,0,0,0,
885,109.10159301757812,4.1663035,0,0,3532431.2571292925,0,0,0,0,0,0,0,0,0,0,0,0,
886,353.06300354003906,3.2780736,0,0,4197344.426363823,0,0,0,0,0,0,0,0,0,0,0,0,
888,415.2844543457031,4.245542033333333,0,0,3881245.9877589364,0,5505650.927126831,0,0,0,0,1.7645384364546366E7,0,0,0,0,0,
889,443.27808380126953,4.36061895,0,0,3007743.3676758804,0,0,9592975.327218829,0,0,0,0,0,0,0,0,0,
890,615.2574462890625,5.8668205,0,0,3696548.9380653813,0,0,0,0,0,0,0,0,0,0,0,0,
891,269.2265625,6.6351355,0,0,3497307.2631461844,0,0,0,0,0,0,0,0,0,0,0,0,
895,415.2842559814453,3.9247404,0,0,2343906.937302394,0,0,0,0,0,0,3120371.33730315,0,0,0,0,0,
897,443.279296875,5.3598389,0,0,3927959.414005826,0,0,0,0,0,0,0,0,0,0,0,0,
898,483.2200622558594,2.245392,0,0,3064823.4077187963,0,0,0,0,0,0,0,0,0,0,0,0,
900,175.1481170654297,1.6516659,0,0,1864597.462682435,0,0,0,0,0,0,0,0,0,0,0,0,
906,189.12739181518555,4.8058833,0,0,2626282.1974728797,0,0,0,0,0,1248606.515451751,0,0,0,0,0,0,
907,365.2476806640625,3.1641734,0,0,7904231.340804013,0,0,0,0,0,0,0,0,0,0,0,0,
908,245.2264862060547,6.5832135,0,0,2411490.8230573265,0,0,0,0,0,0,0,0,0,0,0,0,
909,365.2479248046875,5.3598389,0,0,3567730.3242070796,0,0,0,0,0,0,0,0,0,0,0,0,
910,433.29493204752606,4.745217633333334,0,0,3465714.4493270833,0,0,1.4846182995795025E7,0,0,0,9.939977297837453E7,0,0,0,0,0,
911,195.17440795898438,2.245392,0,0,3375421.471142996,0,0,0,0,0,0,0,0,0,0,0,0,
912,355.2630615234375,3.4666687,0,0,1.219476185628731E7,0,0,0,0,0,0,0,0,0,0,0,0,
915,503.2983093261719,4.6127319,0,0,4035118.7246199325,0,0,0,0,0,0,0,0,0,0,0,0,
917,413.26861572265625,5.6049037,0,0,3821755.436143529,0,0,0,0,0,0,0,0,0,0,0,0,
919,213.18490600585938,2.2353713,0,0,3873593.3887231923,0,0,0,0,0,0,0,0,0,0,0,0,
921,427.28208923339844,3.8154527,0,0,3020520.269032686,0,0,6075656.041865474,0,0,0,0,0,0,0,0,0,
924,343.1023254394531,1.9191971,0,0,4095147.293500504,0,0,0,0,0,0,0,0,0,0,0,0,
925,349.25307210286456,4.769105433333333,0,0,2088649.4475441552,0,1872028.6616669616,7805684.809175249,0,0,0,0,0,0,0,0,0,
926,245.22640991210938,4.1377019,0,0,3101191.8056006543,0,0,0,0,0,0,0,0,0,0,0,0,
927,341.28094482421875,3.4476813,0,0,2005843.0629258885,0,0,0,0,0,0,0,0,0,0,0,0,
929,241.9996681213379,0.33202906,0,0,3130647.75912345,0,0,3349250.8560988135,0,0,0,1.1854554901992965E7,2696588.739869249,0,0,0,0,
930,443.27691650390625,3.0281821,0,0,1815290.8248474537,0,0,0,0,0,0,0,0,0,0,0,0,
931,257.22650146484375,4.2540644,0,0,3661701.9941047886,0,0,8341136.251736965,0,0,0,0,0,0,0,0,0,
936,181.04949798583985,1.8765721199999998,0,0,5641246.761187871,0,0,3264768.3090599924,5500630.045446747,0,0,2070486.1070180587,0,1.2061880579541223E7,0,0,0,
937,506.2959289550781,2.245392,0,0,3099519.2831429886,0,0,0,0,0,0,0,0,0,0,0,0,
938,357.31517028808594,6.4909722,0,0,3271368.416691365,0,0,1394078.6898675016,0,0,0,0,0,0,0,0,0,
939,411.25299072265625,3.8299484,0,0,2640687.9061264014,0,0,0,0,0,0,0,0,0,0,0,0,
940,398.2447509765625,3.3768784,0,0,2707515.4582081796,0,0,0,0,0,0,0,0,0,0,0,0,
941,287.20079040527344,3.95500105,0,0,2177869.3768083835,0,0,0,0,5.3814689987491935E7,0,0,0,0,0,0,0,
943,175.14813232421875,2.2269544000000003,0,0,2354423.6772877537,0,0,0,0,0,0,1.4185276162742352E7,0,0,0,0,0,
944,269.22633361816406,4.69333765,0,0,3623597.974811253,0,0,4853718.547856939,0,0,0,0,0,0,0,0,0,
946,401.3050079345703,4.1087239,0,0,1829136.0915588834,0,0,2061140.6123804958,0,0,0,0,0,0,0,0,0,
947,143.08558909098306,5.2662586000000005,0,0,1900451.0483334581,0,2870531.6866424847,0,0,0,0,2.062675676448311E7,0,0,0,0,0,
948,395.292236328125,6.5832135,0,0,3355112.956585127,0,0,0,0,0,0,0,0,0,0,0,0,
951,462.28533935546875,4.0204267,0,0,3038616.709248016,0,0,0,0,0,0,0,0,0,0,0,0,
955,341.3202819824219,5.651995800000001,0,0,1999856.0234373494,0,3000182.140789658,1.3190429020322207E7,0,0,0,0,0,0,0,0,0,
956,395.2582244873047,3.7704514,0,0,3630853.1139166923,0,0,0,0,0,0,0,0,0,0,0,0,
957,289.2160339355469,5.1737168,0,0,1763639.398001583,0,0,0,0,0,0,0,0,0,0,0,0,
958,121.10150718688965,4.85682975,0,0,3909184.4896951686,0,2768967.1742460956,0,0,0,0,0,0,0,0,0,0,
960,492.33172607421875,5.1737168,0,0,1661922.2515030834,0,0,0,0,0,0,0,0,0,0,0,0,
961,287.2370147705078,5.7139102,0,0,3876119.041127451,0,0,1785891.898840872,0,0,0,0,0,0,0,0,0,
964,373.31005859375,5.5463838,0,0,1825229.4096299647,0,0,0,0,0,0,0,0,0,0,0,0,
966,177.16393280029297,4.0086309,0,0,2625535.6518352465,0,0,0,0,0,0,0,0,0,0,0,0,
972,443.22772216796875,2.245392,0,0,2619668.0872063083,0,0,0,0,0,0,0,0,0,0,0,0,
975,397.27374267578125,4.35354295,0,0,1794759.7123931,0,0,0,0,0,0,1.3099311199144844E7,0,0,0,0,0,
979,299.2005920410156,4.153806149999999,0,0,1791857.6352536257,0,0,0,0,0,3336598.5617968366,0,0,0,0,0,0,
980,355.29957580566406,6.61500105,0,0,3620768.097446245,0,3094909.0878479886,0,0,0,0,0,0,0,0,0,0,
991,187.14822387695312,3.4380336,0,0,2393929.325147629,0,0,0,0,0,0,0,0,0,0,0,0,
992,433.25852966308594,3.42542955,0,0,7151559.919916148,0,0,4.0381597000094034E7,0,0,0,0,0,0,0,0,0,
993,499.2667541503906,3.9228739,0,0,2349457.8147483678,0,0,0,0,0,0,0,0,0,0,0,0,
994,455.2770131429036,4.249548233333333,0,0,2523110.8077901863,0,5179018.792279733,0,0,0,0,1.1702752350005971E7,0,0,0,0,0,
996,143.08551025390625,5.6112639,0,0,2864991.475991843,0,0,4.18184283927482E7,0,0,0,0,0,0,0,0,0,
997,431.27943420410156,4.5852976000000005,0,0,2768660.8878343184,0,0,0,0,0,0,7832846.515806438,0,0,0,0,0,
998,191.17937469482422,4.35160665,0,0,1389377.8965210088,0,0,1.1479551159922503E7,0,0,0,0,0,0,0,0,0,
1001,299.2005360921224,5.224148416666667,0,0,1623755.4537579394,1455871.4562409578,0,5243186.63745921,0,0,0,2363019.207838695,0,4614700.52877529,1.0412434205062883E7,0,0,
1003,313.0706481933594,5.879314,0,0,2059098.7034411335,0,0,0,0,0,0,0,0,0,0,0,0,
1006,255.21067428588867,5.26451505,0,0,1893223.2353152554,0,0,0,0,0,0,3.18635764547831E7,0,0,0,0,0,
1008,287.20062255859375,5.6049037,0,0,2601879.851023713,0,0,0,0,0,0,0,0,0,0,0,0,
1020,213.18490600585938,2.0508973,0,0,1492564.1278929256,0,0,0,0,0,0,0,0,0,0,0,0,
1021,385.2738342285156,5.3036915,0,0,1663759.0157109452,0,0,0,0,0,0,3962072.552464151,0,0,0,0,0,
1022,177.16375732421875,2.0508973,0,0,1479585.3283934884,0,0,0,0,0,0,0,0,0,0,0,0,
1023,357.3150634765625,6.0503987,0,0,1235779.352638679,0,0,0,0,0,0,0,0,0,0,0,0,
1028,227.09135945638022,0.5861616166666667,0,0,4799601.554785332,0,5459803.833015228,0,0,0,0,0,0,0,0,4784343.915162373,0,
1029,289.25221252441406,4.53945775,0,0,1548717.6726130932,0,0,5.056116714999448E7,0,0,0,0,0,0,0,0,0,
1030,151.11176300048828,3.13051975,0,0,1327137.0365752566,0,0,0,0,0,0,0,1973220.8799780118,0,0,0,0,
1031,303.2319030761719,4.1081523,0,0,1298287.701202887,0,0,0,0,0,0,0,0,0,0,0,0,
1033,203.17958068847656,6.31285875,0,0,1430447.6177480947,0,1322509.407440796,0,0,0,1154077.6966181556,0,1861644.1804667243,0,0,0,0,
1039,364.1602783203125,0.9346751,0,0,2726687.6120077716,0,0,0,0,0,0,0,0,0,0,0,0,
1043,413.2686767578125,3.3169856,0,0,2940891.638810142,0,0,0,0,0,0,0,0,0,0,0,0,
1045,203.17958068847656,6.5088021000000005,0,0,1549207.8591035476,0,0,0,0,0,0,0,1529825.0727330446,0,0,0,0,
1046,455.2783203125,5.1834438,0,0,1109511.7081021667,0,0,0,0,0,0,0,0,0,0,0,0,
1048,308.09107971191406,0.479226005,0,0,3340522.131738319,2.004632268736056E7,1.2227466821588373E7,1.3260016507400436E7,7605162.337905994,3.600449096226659E7,0,1.72055223183704E7,4366342.642293695,4.401513856559015E7,1.5528984441729747E7,0,0,
1049,464.3372802734375,3.1352551,0,0,2240315.1331291925,0,0,0,0,0,0,0,0,0,0,0,0,
1053,313.07073974609375,6.6755619,0,0,3481761.52928078,0,0,0,0,0,0,0,0,0,0,0,0,
1054,431.2791748046875,4.6903722,0,0,943304.9995021911,0,0,0,0,0,0,0,0,0,0,0,0,
1055,429.29737854003906,5.016616133333333,0,0,1427055.2507380832,0,1.8525777973292142E7,1353408.0658357458,0,0,0,0,0,0,0,0,0,
1057,203.17958068847656,6.1274039,0,0,1230896.9048655073,0,0,0,0,0,0,0,0,0,0,0,0,
1060,443.2769470214844,3.1352551,0,0,1559154.086602127,0,0,0,0,0,0,0,0,0,0,0,0,
1061,119.0858039855957,4.1661845,0,0,992625.6715108153,1.0818618395924473E7,0,0,0,0,0,0,0,0,0,0,0,
1064,403.2844950358073,4.547764433333334,0,0,948663.6060406734,0,0,7.231174649936235E7,0,0,0,8.89177630526913E7,0,0,0,0,0,
1065,173.13259887695312,3.99894355,0,0,1000796.1881559414,0,0,0,0,0,0,0,0,3598177.2968876185,0,0,0,
1067,413.2689514160156,4.0219274,0,0,1084255.7239983694,0,0,4566000.647653841,0,0,0,0,0,0,0,0,0,
1070,394.1708679199219,0.5583435800000001,0,0,2150546.7656777254,0,0,0,0,0,0,0,0,0,0,2.5523000908004776E7,0,
1074,243.21080271402994,5.0924176,0,0,895913.8394305004,0,2240803.9935721,0,0,0,0,1.5486847923041802E7,0,0,0,0,0,
1077,441.26141357421875,3.1352551,0,0,1437027.6043261932,0,0,0,0,0,0,0,0,0,0,0,0,
1079,211.568359375,0.57318917,0,0,1652871.5390774428,0,0,0,0,0,0,0,0,0,0,5344248.484535266,0,
1080,391.2843017578125,5.2648632,0,0,861363.9999179947,0,0,0,0,0,0,0,0,0,0,0,0,
1081,301.07073974609375,3.0760789500000003,0,0,1058694.4891231866,0,0,7644428.321752853,0,0,0,0,0,0,0,0,0,
1082,514.3379516601562,3.9773226,0,0,0,2.0750946779853058E8,0,0,0,0,0,0,0,0,0,0,0,
1083,356.2796936035156,4.0781211,0,0,0,6.785591030747944E7,0,0,0,0,0,0,0,0,0,0,0,
1084,611.1609802246094,1.8181837,0,0,0,6.4869975340125114E7,0,0,0,0,0,0,0,0,0,0,0,
1085,479.30088806152344,3.9773226,0,0,0,6.869199136972915E7,0,0,0,0,0,0,0,0,0,0,0,
1086,556.3485107421875,4.4591839,0,0,0,5.357617466375815E7,0,0,0,0,0,0,0,0,0,0,0,
1087,551.1036987304688,1.9605606,0,0,0,3.333361318990607E7,0,0,0,0,0,0,0,0,0,0,0,
1088,203.1795196533203,4.0781211,0,0,0,3.677074059294085E7,0,0,0,0,0,0,0,0,0,0,0,
1089,465.1029510498047,1.8801451,0,0,0,2.8424436573777832E7,0,0,0,0,0,0,0,0,0,0,0,
1090,512.3224182128906,4.1735133,0,0,0,3.60855829829295E7,0,0,0,0,0,0,0,0,0,0,0,
1091,419.27943420410156,4.0500291,0,0,0,3.731582399984178E7,0,1.0025865655376743E8,0,0,0,2.340667770290176E7,0,0,0,0,0,
1092,366.17596435546875,2.184778,0,0,0,2.7338070217340935E7,0,0,0,0,0,0,0,0,0,0,0,
1093,201.1638946533203,3.9683915,0,0,0,3.055791051325123E7,0,0,0,0,0,0,0,0,0,0,0,
1094,599.4097595214844,5.513125349999999,0,0,0,5612980.357941191,0,0,0,4370527.910751885,0,0,0,0,0,0,0,
1095,341.0656433105469,1.7937307666666669,0,0,0,6.013733806658346E7,0,2940043.373915253,3.778138502093585E7,0,0,0,0,0,0,0,0,
1097,542.3689575195312,3.9683915,0,0,0,5.693395400983312E7,0,0,0,0,0,0,0,0,0,0,0,
1098,384.3110046386719,4.0877208,0,0,0,2.128593011747525E7,0,0,0,0,0,0,0,0,0,0,0,
1099,398.2901611328125,4.7775125,0,0,0,1.4854927561240032E7,0,0,0,0,0,0,0,0,0,0,0,
1100,456.29595947265625,4.0502277,0,0,0,1.4109886630235428E7,0,0,0,0,0,0,0,0,0,0,0,
1101,219.17446899414062,3.9683915,0,0,0,1.867633553737368E7,0,0,0,0,0,0,0,0,0,0,0,
1102,361.23504638671875,4.0877208,0,0,0,1.810789311393193E7,0,0,0,0,0,0,0,0,0,0,0,
1103,344.1342468261719,1.3712637,0,0,0,1.1786577973148448E7,0,0,0,0,0,0,0,0,0,0,0,
1104,574.1555725097656,1.7923301000000003,0,0,0,5.582975035702878E7,0,1.7337513042875264E7,4.058908673657229E7,0,0,1.24243111885935E7,0,0,0,4937946.381019687,0,
1105,595.1660766601562,1.9127699,0,0,0,8581067.505581615,0,0,0,0,0,0,0,1.3200341492814085E8,0,0,0,
1106,561.3035278320312,4.4591839,0,0,0,1.5526647820754543E7,0,0,0,0,0,0,0,0,0,0,0,
1107,500.3582458496094,3.3822987,0,0,0,1.0820331137526715E7,0,0,0,0,0,0,0,0,0,0,0,
1108,621.2710876464844,5.781272066666666,0,0,0,9751147.306229372,0,4.9177882796377786E7,0,0,0,1.9263544887646478E7,0,0,0,0,0,
1109,439.3570831298828,5.29705934,0,0,0,8372715.735570803,0,0,4.004228894966223E7,0,0,0,2.6276419363945656E7,999298.9639640683,0,5747688.252498793,0,
1110,540.353271484375,4.1854882,0,0,0,1.1124644816425422E7,0,0,0,0,0,0,0,0,0,0,0,
1111,219.17440795898438,3.5884954,0,0,0,9599149.133866843,0,0,0,0,0,0,0,0,0,0,0,
1112,337.2373046875,3.3822987,0,0,0,7961688.798124846,0,0,0,0,0,0,0,0,0,0,0,
1113,315.08616333007814,5.4499015,0,0,0,1.548034824113584E7,1.9238556697453767E7,0,3989687.847000909,0,3242469.0322193843,0,5958827.114506132,0,0,0,0,
1114,365.0635681152344,1.3712637,0,0,0,9709682.887523817,0,0,0,0,0,0,0,0,0,0,0,
1115,584.3792114257812,4.4591839,0,0,0,1.676294423193068E7,0,0,0,0,0,0,0,0,0,0,0,
1116,219.17440795898438,3.3822987,0,0,0,8077112.8403542265,0,0,0,0,0,0,0,0,0,0,0,
1117,442.31634521484375,3.5884954,0,0,0,8242698.994171113,0,0,0,0,0,0,0,0,0,0,0,
1118,267.1340026855469,0.92490388,0,0,0,2.8547285984058015E7,0,0,0,0,0,0,0,0,0,0,0,
1119,145.10128784179688,3.9683915,0,0,0,8553797.345707873,0,0,0,0,0,0,0,0,0,0,0,
